Entity,Code,Year,Renewables (TWh growth - equivalent)
New Zealand,NZL,2009,7.7800293
New Zealand,NZL,2010,4.076233
New Zealand,NZL,2011,2.2645035
New Zealand,NZL,2012,-5.6082916
New Zealand,NZL,2013,0.7238922
New Zealand,NZL,2014,5.5624466
New Zealand,NZL,2015,2.0340652
New Zealand,NZL,2016,3.1626434
New Zealand,NZL,2017,-3.1274948
New Zealand,NZL,2018,2.0899353
New Zealand,NZL,2019,-1.294754
New Zealand,NZL,2020,-3.542183
New Zealand,NZL,2021,0.5499878
Non-OECD (BP),,1966,57.83423
Non-OECD (BP),,1967,5.578308
Non-OECD (BP),,1968,94.45508
Non-OECD (BP),,1969,73.548645
Non-OECD (BP),,1970,88.60553
Non-OECD (BP),,1971,54.74536
Non-OECD (BP),,1972,55.57257
Non-OECD (BP),,1973,48.05957
Non-OECD (BP),,1974,111.36951
Non-OECD (BP),,1975,48.89563
Non-OECD (BP),,1976,92.58435
Non-OECD (BP),,1977,127.43213
Non-OECD (BP),,1978,157.34424
Non-OECD (BP),,1979,110.651855
Non-OECD (BP),,1980,137.48853
Non-OECD (BP),,1981,65.2738
Non-OECD (BP),,1982,14.258789
Non-OECD (BP),,1983,91.505615
Non-OECD (BP),,1984,188.84204
Non-OECD (BP),,1985,126.54614
Non-OECD (BP),,1986,113.58423
Non-OECD (BP),,1987,75.53613
Non-OECD (BP),,1988,153.2268
Non-OECD (BP),,1989,72.41943
Non-OECD (BP),,1990,96.43164
Non-OECD (BP),,1991,110.275635
Non-OECD (BP),,1992,36.94336
Non-OECD (BP),,1993,167.74805
Non-OECD (BP),,1994,181.31104
Non-OECD (BP),,1995,134.36084
Non-OECD (BP),,1996,-1.0085449
Non-OECD (BP),,1997,67.49243
Non-OECD (BP),,1998,163.61475
Non-OECD (BP),,1999,36.162354
Non-OECD (BP),,2000,129.66553
Non-OECD (BP),,2001,77.56763
Non-OECD (BP),,2002,72.93335
Non-OECD (BP),,2003,47.409668
Non-OECD (BP),,2004,474.31592
Non-OECD (BP),,2005,234.34912
Non-OECD (BP),,2006,254.7622
Non-OECD (BP),,2007,287.25342
Non-OECD (BP),,2008,428.06738
Non-OECD (BP),,2009,111.29492
Non-OECD (BP),,2010,528.70215
Non-OECD (BP),,2011,153.51123
Non-OECD (BP),,2012,517.5337
Non-OECD (BP),,2013,554.16846
Non-OECD (BP),,2014,541.88525
Non-OECD (BP),,2015,235.70752
Non-OECD (BP),,2016,595.38965
Non-OECD (BP),,2017,610.57715
Non-OECD (BP),,2018,774.28516
Non-OECD (BP),,2019,704.81055
Non-OECD (BP),,2020,623.54297
Non-OECD (BP),,2021,903.23926
North America,,1966,47.21045
North America,,1967,91.70215
North America,,1968,18.978638
North America,,1969,129.54236
North America,,1970,19.663696
North America,,1971,72.7832
North America,,1972,84.55322
North America,,1973,44.18982
North America,,1974,136.24036
North America,,1975,-34.217896
North America,,1976,0.58447266
North America,,1977,-157.7926
North America,,1978,220.23083
North America,,1979,35.87024
North America,,1980,6.926758
North America,,1981,27.415527
North America,,1982,113.026855
North America,,1983,97.30054
North America,,1984,54.257324
North America,,1985,-53.197144
North America,,1986,42.617188
North America,,1987,-94.92102
North America,,1988,-96.80115
North America,,1989,122.996826
North America,,1990,97.69458
North America,,1991,26.200317
North America,,1992,-53.569702
North America,,1993,111.04944
North America,,1994,-60.90674
North America,,1995,188.58545
North America,,1996,186.51196
North America,,1997,-3.8813477
North America,,1998,-154.90527
North America,,1999,59.135498
North America,,2000,-90.96582
North America,,2001,-278.5177
North America,,2002,197.92737
North America,,2003,-27.913574
North America,,2004,2.392334
North America,,2005,88.7063
North America,,2006,50.7959
North America,,2007,-70.464355
North America,,2008,128.71655
North America,,2009,48.615234
North America,,2010,6.3999023
North America,,2011,298.13623
North America,,2012,-44.661377
North America,,2013,97.3811
North America,,2014,50.50708
North America,,2015,36.614746
North America,,2016,201.2456
North America,,2017,239.54053
North America,,2018,45.43628
North America,,2019,46.10376
North America,,2020,188.97314
North America,,2021,142.79443
North America (BP),,1966,47.068726
North America (BP),,1967,91.97107
North America (BP),,1968,18.952148
North America (BP),,1969,129.48022
North America (BP),,1970,19.465576
North America (BP),,1971,68.087524
North America (BP),,1972,84.97632
North America (BP),,1973,43.958496
North America (BP),,1974,136.31091
North America (BP),,1975,-34.129395
North America (BP),,1976,-0.8614502
North America (BP),,1977,-157.05457
North America (BP),,1978,218.77563
North America (BP),,1979,35.32617
North America (BP),,1980,7.893921
North America (BP),,1981,25.065308
North America (BP),,1982,114.5564
North America (BP),,1983,96.48877
North America (BP),,1984,54.225464
North America (BP),,1985,-52.918945
North America (BP),,1986,41.12622
North America (BP),,1987,-95.58484
North America (BP),,1988,-97.84558
North America (BP),,1989,126.5354
North America (BP),,1990,113.87048
North America (BP),,1991,29.522339
North America (BP),,1992,-51.323975
North America (BP),,1993,114.90845
North America (BP),,1994,-55.7937
North America (BP),,1995,190.74341
North America (BP),,1996,175.86646
North America (BP),,1997,2.9819336
North America (BP),,1998,-151.99316
North America (BP),,1999,58.02417
North America (BP),,2000,-83.0708
North America (BP),,2001,-275.4906
North America (BP),,2002,204.75598
North America (BP),,2003,-11.637451
North America (BP),,2004,18.502197
North America (BP),,2005,102.72876
North America (BP),,2006,88.795654
North America (BP),,2007,-29.730469
North America (BP),,2008,191.65234
North America (BP),,2009,78.73096
North America (BP),,2010,47.116943
North America (BP),,2011,328.41602
North America (BP),,2012,-40.658447
North America (BP),,2013,128.61938
North America (BP),,2014,58.98584
North America (BP),,2015,52.45752
North America (BP),,2016,230.99658
North America (BP),,2017,241.00317
North America (BP),,2018,41.171143
North America (BP),,2019,57.188232
North America (BP),,2020,146.69458
North America (BP),,2021,175.1289
North Macedonia,MKD,1991,1.0556452
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-0.96397865
North Macedonia,MKD,1994,0.5115591
North Macedonia,MKD,1995,0.31344104
North Macedonia,MKD,1996,0.14489245
North Macedonia,MKD,1997,0.14784932
North Macedonia,MKD,1998,0.5411291
North Macedonia,MKD,1999,0.90483856
North Macedonia,MKD,2000,-0.6475804
North Macedonia,MKD,2001,-1.6206223
North Macedonia,MKD,2002,0.3705026
North Macedonia,MKD,2003,1.7752125
North Macedonia,MKD,2004,0.28583765
North Macedonia,MKD,2005,0.0016050339
North Macedonia,MKD,2006,0.4227047
North Macedonia,MKD,2007,-1.8390205
North Macedonia,MKD,2008,-0.49544835
North Macedonia,MKD,2009,1.1862955
North Macedonia,MKD,2010,3.20076
North Macedonia,MKD,2011,-2.7911303
North Macedonia,MKD,2012,-1.0942414
North Macedonia,MKD,2013,1.479506
North Macedonia,MKD,2014,-0.8423891
North Macedonia,MKD,2015,1.9742894
North Macedonia,MKD,2016,0.07728529
North Macedonia,MKD,2017,-2.0742605
North Macedonia,MKD,2018,1.7532661
North Macedonia,MKD,2019,-1.6569338
North Macedonia,MKD,2020,0.3329463
North Macedonia,MKD,2021,0.40096426
Norway,NOR,1966,-2.0935516
Norway,NOR,1967,13.474991
Norway,NOR,1968,20.415054
Norway,NOR,1969,-8.380096
Norway,NOR,1970,1.2921906
Norway,NOR,1971,16.077164
Norway,NOR,1972,12.336548
Norway,NOR,1973,16.1156
Norway,NOR,1974,11.029572
Norway,NOR,1975,2.1674652
Norway,NOR,1976,13.611023
Norway,NOR,1977,-29.306732
Norway,NOR,1978,25.678513
Norway,NOR,1979,23.632248
Norway,NOR,1980,-15.036285
Norway,NOR,1981,27.266388
Norway,NOR,1982,-0.9906006
Norway,NOR,1983,38.999756
Norway,NOR,1984,0.6357422
Norway,NOR,1985,-10.392639
Norway,NOR,1986,-18.213074
Norway,NOR,1987,20.895844
Norway,NOR,1988,16.531036
Norway,NOR,1989,28.224915
Norway,NOR,1990,8.704285
Norway,NOR,1991,-32.572174
Norway,NOR,1992,19.387299
Norway,NOR,1993,7.6269226
Norway,NOR,1994,-22.357422
Norway,NOR,1995,29.296417
Norway,NOR,1996,-52.19937
Norway,NOR,1997,17.286743
Norway,NOR,1998,17.621582
Norway,NOR,1999,17.051575
Norway,NOR,2000,60.23053
Norway,NOR,2001,-65.46765
Norway,NOR,2002,23.733673
Norway,NOR,2003,-70.92862
Norway,NOR,2004,7.766754
Norway,NOR,2005,75.6828
Norway,NOR,2006,-48.34189
Norway,NOR,2007,38.981445
Norway,NOR,2008,12.8723755
Norway,NOR,2009,-41.221466
Norway,NOR,2010,-25.744751
Norway,NOR,2011,8.877106
Norway,NOR,2012,57.459747
Norway,NOR,2013,-38.255493
Norway,NOR,2014,18.088074
Norway,NOR,2015,3.597992
Norway,NOR,2016,10.35318
Norway,NOR,2017,-1.5742493
Norway,NOR,2018,-7.352234
Norway,NOR,2019,-33.27368
Norway,NOR,2020,51.21347
Norway,NOR,2021,9.793182
OECD (BP),,1966,127.38428
OECD (BP),,1967,60.043945
OECD (BP),,1968,70.72998
OECD (BP),,1969,114.82324
OECD (BP),,1970,76.934814
OECD (BP),,1971,108.38135
OECD (BP),,1972,121.48047
OECD (BP),,1973,12.7854
OECD (BP),,1974,273.97974
OECD (BP),,1975,3.887207
OECD (BP),,1976,-96.76416
OECD (BP),,1977,26.769775
OECD (BP),,1978,218.39185
OECD (BP),,1979,142.81079
OECD (BP),,1980,-16.52295
OECD (BP),,1981,53.44409
OECD (BP),,1982,114.65283
OECD (BP),,1983,165.64624
OECD (BP),,1984,33.034668
OECD (BP),,1985,4.998291
OECD (BP),,1986,2.8781738
OECD (BP),,1987,25.135742
OECD (BP),,1988,52.717773
OECD (BP),,1989,-62.431396
OECD (BP),,1990,165.48291
OECD (BP),,1991,61.534668
OECD (BP),,1992,-10.915283
OECD (BP),,1993,246.76636
OECD (BP),,1994,-108.43164
OECD (BP),,1995,271.90625
OECD (BP),,1996,109.77539
OECD (BP),,1997,109.57471
OECD (BP),,1998,-69.84326
OECD (BP),,1999,65.006836
OECD (BP),,2000,59.597168
OECD (BP),,2001,-289.04834
OECD (BP),,2002,133.29834
OECD (BP),,2003,-19.354004
OECD (BP),,2004,185.80225
OECD (BP),,2005,140.96045
OECD (BP),,2006,202.0044
OECD (BP),,2007,78.09375
OECD (BP),,2008,370.06494
OECD (BP),,2009,137.76709
OECD (BP),,2010,370.03906
OECD (BP),,2011,407.89795
OECD (BP),,2012,301.29492
OECD (BP),,2013,337.20508
OECD (BP),,2014,174.66553
OECD (BP),,2015,316.4336
OECD (BP),,2016,297.42822
OECD (BP),,2017,386.1831
OECD (BP),,2018,344.50195
OECD (BP),,2019,270.57715
OECD (BP),,2020,487.4912
OECD (BP),,2021,286.58105
Oceania,,1966,1.299717
Oceania,,1967,1.3801346
Oceania,,1968,3.0841331
Oceania,,1969,1.8518066
Oceania,,1970,7.236618
Oceania,,1971,9.007492
Oceania,,1972,2.7671585
Oceania,,1973,1.8149033
Oceania,,1974,7.8618546
Oceania,,1975,7.6398926
Oceania,,1976,-5.7714844
Oceania,,1977,-4.4999695
Oceania,,1978,6.112404
Oceania,,1979,6.654564
Oceania,,1980,0.5806885
Oceania,,1981,2.0938644
Oceania,,1982,-6.862892
Oceania,,1983,2.1486511
Oceania,,1984,5.284767
Oceania,,1985,0.1175766
Oceania,,1986,7.53833
Oceania,,1987,-1.7008972
Oceania,,1988,6.0486145
Oceania,,1989,0.21136475
Oceania,,1990,4.269356
Oceania,,1991,2.156166
Oceania,,1992,-4.7701187
Oceania,,1993,8.860565
Oceania,,1994,5.9308014
Oceania,,1995,3.776001
Oceania,,1996,-2.811554
Oceania,,1997,-8.233749
Oceania,,1998,6.716339
Oceania,,1999,-4.660919
Oceania,,2000,5.321289
Oceania,,2001,-10.352875
Oceania,,2002,10.224396
Oceania,,2003,-2.5446472
Oceania,,2004,12.969376
Oceania,,2005,-5.966095
Oceania,,2006,1.8886871
Oceania,,2007,-1.4873352
Oceania,,2008,-5.8780365
Oceania,,2009,10.076004
Oceania,,2010,9.167496
Oceania,,2011,25.360489
Oceania,,2012,-6.805542
Oceania,,2013,14.709518
Oceania,,2014,-2.3572083
Oceania,,2015,9.798721
Oceania,,2016,18.535202
Oceania,,2017,-10.539902
Oceania,,2018,28.81224
Oceania,,2019,13.382126
Oceania,,2020,19.622833
Oceania,,2021,34.071655
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777777
Oman,OMN,2014,-0.00002777786
Oman,OMN,2015,0.006722222
Oman,OMN,2016,0.0012499997
Oman,OMN,2017,0.030187499
Oman,OMN,2018,0.00016000122
Oman,OMN,2019,0.025013331
Oman,OMN,2020,0.7642131
Pakistan,PAK,1966,0
Pakistan,PAK,1967,1.2022672
Pakistan,PAK,1968,1.5551062
Pakistan,PAK,1969,0.50965595
Pakistan,PAK,1970,-1.1238575
Pakistan,PAK,1971,2.63976
Pakistan,PAK,1972,0.58806515
Pakistan,PAK,1973,0.6534052
Pakistan,PAK,1974,0.065340996
Pakistan,PAK,1975,1.8948765
Pakistan,PAK,1976,1.2414722
Pakistan,PAK,1977,2.953393
Pakistan,PAK,1978,4.508501
Pakistan,PAK,1979,1.8818111
Pakistan,PAK,1980,1.2153339
Pakistan,PAK,1981,1.163063
Pakistan,PAK,1982,3.4369144
Pakistan,PAK,1983,4.887474
Pakistan,PAK,1984,1.3068123
Pakistan,PAK,1985,1.4374962
Pakistan,PAK,1986,-1.685791
Pakistan,PAK,1987,11.591423
Pakistan,PAK,1988,2.3391914
Pakistan,PAK,1989,0.8232956
Pakistan,PAK,1990,-1.0585213
Pakistan,PAK,1991,3.5414581
Pakistan,PAK,1992,4.9136124
Pakistan,PAK,1993,5.880657
Pakistan,PAK,1994,-1.2022667
Pakistan,PAK,1995,3.6068
Pakistan,PAK,1996,6.0636063
Pakistan,PAK,1997,-18.778885
Pakistan,PAK,1998,16.740257
Pakistan,PAK,1999,-7.6971207
Pakistan,PAK,2000,-8.711613
Pakistan,PAK,2001,1.6437836
Pakistan,PAK,2002,6.1411133
Pakistan,PAK,2003,11.996456
Pakistan,PAK,2004,4.3222733
Pakistan,PAK,2005,8.924278
Pakistan,PAK,2006,-1.8297501
Pakistan,PAK,2007,3.500023
Pakistan,PAK,2008,-12.747223
Pakistan,PAK,2009,3.4646683
Pakistan,PAK,2010,2.4837494
Pakistan,PAK,2011,1.696228
Pakistan,PAK,2012,-54.774147
Pakistan,PAK,2013,56.920326
Pakistan,PAK,2014,2.5849533
Pakistan,PAK,2015,1.9642029
Pakistan,PAK,2016,7.47287
Pakistan,PAK,2017,-7.5168
Pakistan,PAK,2018,0.35910034
Pakistan,PAK,2019,16.859505
Pakistan,PAK,2020,9.038933
Pakistan,PAK,2021,-3.57827
Peru,PER,1966,0.597312
Peru,PER,1967,1.0083332
Peru,PER,1968,0.6860218
Peru,PER,1969,0.89005375
Peru,PER,1970,-0.4879036
Peru,PER,1971,2.9423723
Peru,PER,1972,0.44059086
Peru,PER,1973,0.99721146
Peru,PER,1974,1.4366932
Peru,PER,1975,0.74220467
Peru,PER,1976,0.89694214
Peru,PER,1977,0.676445
Peru,PER,1978,0.407629
Peru,PER,1979,1.345026
Peru,PER,1980,0.65880394
Peru,PER,1981,2.8868618
Peru,PER,1982,1.4222107
Peru,PER,1983,-0.873724
Peru,PER,1984,1.7527905
Peru,PER,1985,2.0939827
Peru,PER,1986,1.9569569
Peru,PER,1987,2.3613548
Peru,PER,1988,-1.3454285
Peru,PER,1989,0.27711868
Peru,PER,1990,-0.14109612
Peru,PER,1991,3.0154247
Peru,PER,1992,-5.3314533
Peru,PER,1993,6.162634
Peru,PER,1994,2.8351517
Peru,PER,1995,0.6370201
Peru,PER,1996,1.1266212
Peru,PER,1997,-0.2677536
Peru,PER,1998,1.6661873
Peru,PER,1999,2.2071953
Peru,PER,2000,4.8974
Peru,PER,2001,3.933117
Peru,PER,2002,0.98091507
Peru,PER,2003,1.1258507
Peru,PER,2004,-3.3855057
Peru,PER,2005,1.5962486
Peru,PER,2006,4.278099
Peru,PER,2007,-0.25687408
Peru,PER,2008,-1.5807838
Peru,PER,2009,2.0270042
Peru,PER,2010,0.75051117
Peru,PER,2011,3.8193169
Peru,PER,2012,1.0822258
Peru,PER,2013,1.7252502
Peru,PER,2014,1.0949554
Peru,PER,2015,3.3750153
Peru,PER,2016,0.20558167
Peru,PER,2017,13.388031
Peru,PER,2018,6.4767685
Peru,PER,2019,1.967453
Peru,PER,2020,-2.2012634
Peru,PER,2021,3.7023697
Philippines,PHL,1966,-0.088709354
Philippines,PHL,1967,0.4731183
Philippines,PHL,1968,0.11827946
Philippines,PHL,1969,0.2809143
Philippines,PHL,1970,0.8338704
Philippines,PHL,1971,-0.48494577
Philippines,PHL,1972,0.810215
Philippines,PHL,1973,0.49381685
Philippines,PHL,1974,-0.9551072
Philippines,PHL,1975,0.65349436
Philippines,PHL,1976,1.5465055
Philippines,PHL,1977,-2.0108762
Philippines,PHL,1978,2.066688
Philippines,PHL,1979,2.0058155
Philippines,PHL,1980,5.890394
Philippines,PHL,1981,6.0205345
Philippines,PHL,1982,0.13000298
Philippines,PHL,1983,3.6716194
Philippines,PHL,1984,5.066063
Philippines,PHL,1985,2.5273018
Philippines,PHL,1986,0.32746887
Philippines,PHL,1987,-4.4194336
Philippines,PHL,1988,3.936016
Philippines,PHL,1989,2.0176315
Philippines,PHL,1990,-0.6865616
Philippines,PHL,1991,-3.2553291
Philippines,PHL,1992,-2.2492523
Philippines,PHL,1993,1.6509838
Philippines,PHL,1994,4.313116
Philippines,PHL,1995,0.5691414
Philippines,PHL,1996,3.4918442
Philippines,PHL,1997,-0.8468895
Philippines,PHL,1998,1.7926521
Philippines,PHL,1999,12.969711
Philippines,PHL,2000,2.8070793
Philippines,PHL,2001,-5.7435265
Philippines,PHL,2002,-1.090683
Philippines,PHL,2003,0.94250107
Philippines,PHL,2004,3.033081
Philippines,PHL,2005,-1.9135818
Philippines,PHL,2006,5.733547
Philippines,PHL,2007,-4.914192
Philippines,PHL,2008,4.650799
Philippines,PHL,2009,-1.5207787
Philippines,PHL,2010,-6.8612366
Philippines,PHL,2011,5.3196144
Philippines,PHL,2012,2.187687
Philippines,PHL,2013,-2.5885735
Philippines,PHL,2014,-0.6526413
Philippines,PHL,2015,2.8025436
Philippines,PHL,2016,2.5813217
Philippines,PHL,2017,3.1291504
Philippines,PHL,2018,0.056739807
Philippines,PHL,2019,-3.653839
Philippines,PHL,2020,-1.2250137
Philippines,PHL,2021,3.0807
Poland,POL,1966,0.038306713
Poland,POL,1967,0.19952917
Poland,POL,1968,0.15151215
Poland,POL,1969,-0.45850086
Poland,POL,1970,2.7618608
Poland,POL,1971,-0.4632392
Poland,POL,1972,0.07298422
Poland,POL,1973,-0.017674446
Poland,POL,1974,2.0076604
Poland,POL,1975,-0.46693468
Poland,POL,1976,-1.1095438
Poland,POL,1977,1.1843424
Poland,POL,1978,-0.027318954
Poland,POL,1979,-0.49603462
Poland,POL,1980,1.6282253
Poland,POL,1981,-0.559845
Poland,POL,1982,-1.7564516
Poland,POL,1983,0.6871977
Poland,POL,1984,-0.84378386
Poland,POL,1985,1.4788976
Poland,POL,1986,-0.9885416
Poland,POL,1987,-0.22745228
Poland,POL,1988,0.07429361
Poland,POL,1989,-0.51535606
Poland,POL,1990,-0.72096825
Poland,POL,1991,0.11303854
Poland,POL,1992,0.33185434
Poland,POL,1993,-0.21579313
Poland,POL,1994,0.69254017
Poland,POL,1995,0.50939655
Poland,POL,1996,0.3378482
Poland,POL,1997,0.20954561
Poland,POL,1998,1.197752
Poland,POL,1999,-0.5415659
Poland,POL,2000,-0.05256605
Poland,POL,2001,1.3411493
Poland,POL,2002,-0.09568024
Poland,POL,2003,-1.2074118
Poland,POL,2004,2.2940502
Poland,POL,2005,2.8056154
Poland,POL,2006,1.861021
Poland,POL,2007,3.4552155
Poland,POL,2008,7.617489
Poland,POL,2009,8.509209
Poland,POL,2010,6.7476196
Poland,POL,2011,7.1408005
Poland,POL,2012,12.148582
Poland,POL,2013,-0.52015686
Poland,POL,2014,7.627613
Poland,POL,2015,6.3118515
Poland,POL,2016,-2.757309
Poland,POL,2017,4.4299316
Poland,POL,2018,-3.2989197
Poland,POL,2019,11.447105
Poland,POL,2020,5.317398
Poland,POL,2021,7.6481323
Portugal,PRT,1966,3.8246965
Portugal,PRT,1967,0.5806465
Portugal,PRT,1968,-0.7514801
Portugal,PRT,1969,3.4866924
Portugal,PRT,1970,-1.7992592
Portugal,PRT,1971,0.94499207
Portugal,PRT,1972,2.6128387
Portugal,PRT,1973,0.98444176
Portugal,PRT,1974,1.423521
Portugal,PRT,1975,-4.014246
Portugal,PRT,1976,-4.818348
Portugal,PRT,1977,15.327015
Portugal,PRT,1978,2.4922733
Portugal,PRT,1979,1.2717056
Portugal,PRT,1980,-9.258892
Portugal,PRT,1981,-8.887512
Portugal,PRT,1982,5.7582664
Portugal,PRT,1983,3.4334679
Portugal,PRT,1984,5.038988
Portugal,PRT,1985,3.3023663
Portugal,PRT,1986,-6.2574215
Portugal,PRT,1987,1.915411
Portugal,PRT,1988,9.231667
Portugal,PRT,1989,-18.933937
Portugal,PRT,1990,9.96805
Portugal,PRT,1991,0.045612335
Portugal,PRT,1992,-12.75713
Portugal,PRT,1993,11.586269
Portugal,PRT,1994,6.475504
Portugal,PRT,1995,-6.6504726
Portugal,PRT,1996,18.922976
Portugal,PRT,1997,-4.5950317
Portugal,PRT,1998,-0.23662949
Portugal,PRT,1999,-16.246382
Portugal,PRT,2000,12.511522
Portugal,PRT,2001,8.228207
Portugal,PRT,2002,-17.775427
Portugal,PRT,2003,22.945257
Portugal,PRT,2004,-15.775604
Portugal,PRT,2005,-11.869486
Portugal,PRT,2006,21.806028
Portugal,PRT,2007,2.0517578
Portugal,PRT,2008,-4.524605
Portugal,PRT,2009,11.084293
Portugal,PRT,2010,29.05592
Portugal,PRT,2011,-12.236771
Portugal,PRT,2012,-13.658512
Portugal,PRT,2013,27.250591
Portugal,PRT,2014,5.2464066
Portugal,PRT,2015,-18.94249
Portugal,PRT,2016,19.962318
Portugal,PRT,2017,-26.46682
Portugal,PRT,2018,18.041061
Portugal,PRT,2019,-5.4020996
Portugal,PRT,2020,6.6592865
Portugal,PRT,2021,2.8663406
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.36963332
Qatar,QAT,2012,-0.000027775764
Qatar,QAT,2013,0.007222235
Qatar,QAT,2014,0.0074166656
Qatar,QAT,2015,-0.00011110306
Qatar,QAT,2016,0.0048611164
Qatar,QAT,2017,-0.00013890862
Qatar,QAT,2018,-0.00011110306
Qatar,QAT,2019,-0.00008332729
Qatar,QAT,2020,0.0009766519
Romania,ROU,1966,0.08870959
Romania,ROU,1967,1.3040321
Romania,ROU,1968,0.25430155
Romania,ROU,1969,1.9368277
Romania,ROU,1970,1.6440859
Romania,ROU,1971,5.091936
Romania,ROU,1972,8.421504
Romania,ROU,1973,0.6032257
Romania,ROU,1974,2.7470436
Romania,ROU,1975,2.6169357
Romania,ROU,1976,-3.708065
Romania,ROU,1977,3.6607533
Romania,ROU,1978,3.7524185
Romania,ROU,1979,2.143818
Romania,ROU,1980,3.838169
Romania,ROU,1981,0.2957039
Romania,ROU,1982,-2.611023
Romania,ROU,1983,-5.369894
Romania,ROU,1984,3.8086033
Romania,ROU,1985,4.1013412
Romania,ROU,1986,-5.6271477
Romania,ROU,1987,1.1798401
Romania,ROU,1988,10.547577
Romania,ROU,1989,-3.2467728
Romania,ROU,1990,-6.6974945
Romania,ROU,1991,9.388355
Romania,ROU,1992,-8.533394
Romania,ROU,1993,3.154869
Romania,ROU,1994,0.81884766
Romania,ROU,1995,10.784138
Romania,ROU,1996,-2.773655
Romania,ROU,1997,5.221672
Romania,ROU,1998,4.051075
Romania,ROU,1999,-1.7767792
Romania,ROU,2000,-10.384945
Romania,ROU,2001,0.14222336
Romania,ROU,2002,3.004593
Romania,ROU,2003,-8.382877
Romania,ROU,2004,9.13517
Romania,ROU,2005,10.282669
Romania,ROU,2006,-5.634304
Romania,ROU,2007,-6.97987
Romania,ROU,2008,3.1436234
Romania,ROU,2009,-4.9677315
Romania,ROU,2010,12.954227
Romania,ROU,2011,-11.30558
Romania,ROU,2012,-4.0689354
Romania,ROU,2013,13.564873
Romania,ROU,2014,13.513355
Romania,ROU,2015,2.7230377
Romania,ROU,2016,1.6477127
Romania,ROU,2017,-7.5698624
Romania,ROU,2018,4.6404343
Romania,ROU,2019,-4.3207397
Romania,ROU,2020,-0.29023743
Romania,ROU,2021,3.212761
Russia,RUS,1986,13.616974
Russia,RUS,1987,-5.331787
Russia,RUS,1988,-4.743744
Russia,RUS,1989,-3.5414429
Russia,RUS,1990,21.250275
Russia,RUS,1991,3.6911316
Russia,RUS,1992,13.30011
Russia,RUS,1993,5.0028687
Russia,RUS,1994,4.8427124
Russia,RUS,1995,0.9674072
Russia,RUS,1996,-64.90036
Russia,RUS,1997,9.240234
Russia,RUS,1998,3.1461487
Russia,RUS,1999,5.8998413
Russia,RUS,2000,10.660553
Russia,RUS,2001,25.80893
Russia,RUS,2002,-37.34854
Russia,RUS,2003,-21.346771
Russia,RUS,2004,54.99942
Russia,RUS,2005,-11.987427
Russia,RUS,2006,-1.0525818
Russia,RUS,2007,7.4744263
Russia,RUS,2008,-37.569977
Russia,RUS,2009,23.461945
Russia,RUS,2010,-24.298798
Russia,RUS,2011,-12.22403
Russia,RUS,2012,-1.769928
